,uuid,axis_x,axis_y,axis_z,origin_x,origin_y,origin_z,fraction
11929,ff35211d-c849-43b1-8642-b02ae7650e23,0,0,1,0.0,0.0,0.0,0.8769762222
11930,48549cd9-9aa5-4456-8258-897114269092,1,0,0,0.6349999905,3.0427082876,-6.4433820949,0.4840657015
11931,cc289bd3-b38c-4d9c-81e0-83b31dd93016,0,0,1,0.0,0.0,0.0,0.8599521053
11932,9ccd4325-b2f5-4ae1-b854-f75c71809cfb,0,0,1,0.0,0.0,0.0,0.9077250503
11933,ca00c4cb-6259-4eef-8bb0-f5f54c9fd0f7,0,0,1,-25.1974688078,-83.1232624054,-1.5874996185,0.5079442495
11934,8f2528d2-71ff-4f50-8f5d-57ef43eaf264,0,0,1,-331.3645174503,-357.2365206966,1.0,0.987090297
11935,63aeab26-b514-4769-9e37-6989687ed96b,1,0,0,142.875002861,-46.8008516686,11.1692838669,0.216140152
11936,12bf37cf-6ec7-43b6-bee7-92a36f4a7d9c,0,0,1,122.9339815974,934.0795168195,-6.8999999762,0.8543999733
11937,f0fe0c48-b3d4-4d81-b328-93396595520d,0,1,0,0.0,0.0,0.0,0.4976882462
11938,da057c8c-5a12-4f8b-bacd-82fa1e9c804a,0,0,1,-212.8761904762,-192.024,76.2,0.7162415316
11939,f4f82493-d025-4e29-9b45-6d7c706f86b8,1,0,0,0.0,14.8499997854,1.7604670525,0.5333172002
11940,766475e9-3540-438f-bf10-fd3485035756,0,0,1,4.7540740967,2.2826616442,5.0,0.2919615857
11941,f86e3d5f-9dc2-4718-8220-72162144cdbe,0,0,1,142.3701322344,-114.9678618567,0.0,0.3873556185
11942,3914bff7-492b-4249-ad04-c8f4ffae999a,1,0,0,0.0,0.0,0.0,0.4883535122
11943,6867d9b1-f39c-4416-b50a-af8b9aa9524c,1,0,0,9.9999996424,36.4085769653,24.6990697384,0.3516850612
11944,79f629c6-2b81-4584-b436-0b711a3a0b65,1,0,0,0.0,-4.6875,6.5625,0.3572527429
11945,1b5add53-ff26-43cf-a3c5-d3b6519098e0,0,0,1,115.9322033898,-192.9545454545,1.0,0.7700097335
11946,dd57f6af-b892-4c70-b66c-b65cb2289d28,0,0,1,33.2307692308,13.3863636364,17.5,0.5267560931
11947,4edaadb3-964a-4d34-b3ce-a157a5370a9e,0,0,1,0.0,0.0,0.0,0.5446131928
11948,2a73219f-da31-4690-977c-a8cf6e300986,0,1,0,0.0,0.0,0.0,0.6059776201
11949,327a2f6b-8c77-4d1d-a591-e496e9e533bb,0,1,0,0.0,0.0,0.0,0.99790889
11950,bb986a49-8a12-4e43-bbef-6bef3ac77b06,0,1,0,10.5,5.0,27.9636823914,0.4255395872
11951,173c8f5e-8d67-404b-acd0-3fd2d856d65b,0,0,1,138.586858242,25.2264900208,-3.5075204372,0.3708728141
11952,fb9b9432-9313-405c-a0b0-f12310e943e3,0,1,0,0.0,0.0,0.0,0.5312222295
11953,cbfc48ab-b94e-42b6-925a-40f22af3e5ce,0,0,1,-14.28,-9.25,0.0,0.5736185684
11954,adf3ae76-eb05-4aa2-86eb-81d6b3ae39ff,0,1,0,3.75,654.4487609863,1139.6969213867,0.1207130506
11955,0eef6df4-d4c0-40a0-a7df-e3b11d6e3907,0,1,0,50.1061549187,7.6294e-06,13.992975524,0.4890468125
11956,6cd03a41-64b3-4188-b3b1-42363ff602a5,0,0,1,13.6184210526,11.7333333333,-0.5,0.7913461039
11957,91e530a7-e7be-499a-96da-9cb0d2e0c22d,0,1,0,0.0,0.0,0.0,0.5466337927
11958,6891e80b-7c10-4655-8fe6-df981c38edb8,0,0,1,0.0,0.0,0.0,0.5337233295
11959,49f8c6c6-bbd9-4fbb-b184-5d810726ea33,0,1,0,-22.4064288548,-18.3334995508,0.0,0.406783939
11960,7553ed9a-cbc9-4672-a0fd-4010a9b4f7dc,0,0,1,63.6956521739,55.802154541,3.0,0.7849164058
11961,8ab042fc-4ebe-4a88-8313-338e98a2540a,0,1,0,123.8249969482,8.0614385605,36.1403832069,0.3435888645
11962,41817724-2fc8-4bd2-bcc0-ae7531a1b915,0,1,0,0.0,0.0,0.0,0.849492819
11963,cd18edca-d2cd-4259-ab6d-63d6d5acebf3,0,1,0,0.0,0.0,0.0,0.7209653868
11964,46b1147e-cf6a-4262-aa8c-f9de390894f9,1,0,0,0.0,0.0,0.0,0.4471282532
11965,79eb755d-4498-438d-91a5-03c2ab26acb5,0,0,1,40.0,17.85,22.5,0.4072941957
11966,ed2af023-afaf-42e7-8a63-7548ae13a67a,0,0,1,5709.005279541,49.9570086343,318.2925872803,0.3614787626
11967,7c77ba8f-c4c0-4608-89cc-be2ce7c85579,0,0,1,-77.9048099518,65.2116980553,268.3331069946,0.4288514682
11968,a709d1ce-c906-4652-b997-89215d6a6c05,0,0,1,256.0990555827,250.247215271,0.5,0.8044016761
11969,be8638fb-8f92-4628-a151-787f2700353b,0,0,1,9.6428571429,0.0,2.5,0.7373750009
11970,7b533ceb-66e6-4e53-aeb5-2e3838080e98,0,0,1,139.4294020913,-524.9862594604,1111.25,0.4634002735
11971,da8d4d99-3402-4628-a318-9384944fea7a,0,0,1,147.34375,129.7826086957,-10.0,0.6756073078
11972,9c4fab9d-55b5-40e5-b76b-8d3659229434,0,0,1,-5.0,-35.0,0.5,0.8630358225
11973,00074330-52a8-445f-b54d-5613b1958c09,0,0,1,0.0,-5.9315370832,157.125,0.4557706748
11974,74b31a0d-6496-4ed0-9131-e7eadb5d8b18,1,0,0,124.1253356934,-1.0317821503,40.4791352539,0.2622676969
11975,a9fc5aee-ce08-4dda-a7f0-d78321b0a074,0,0,1,67.4704728127,6.3320086553,1.7601908445,0.6264520327
11976,5c11a1d0-b290-48ee-ad87-693c3f58c671,0,0,1,48.0215867519,-97.8908880949,0.400000006,0.976823282
11977,2eed96a1-ad2e-430a-9a08-3cafc30311b8,0,0,1,18.25,-46.25,26.998500824,0.5520251374
11978,46805b18-e4de-4dd7-ac25-53b8815dc58f,0,0,1,-35.7672413793,1.15625,2.0,0.5340019615
11979,7df8d52e-7530-4542-b3df-c6886cc5167b,0,0,1,2.8020827903,5.4725805713,3.4000000954,0.6239494127
11980,8d6d4d9b-9f19-420c-bad7-b0de3a424cf0,0,0,1,1.6875,30.0326086957,-3.0,0.8195856151
11981,6176828e-84d6-40a4-8ad6-7f546ce0faa0,0,0,1,-272.9090909091,389.5833333333,0.0,0.5254948132
11982,a5631926-6129-44b1-9f7b-f000568647d3,0,0,1,31.0714285714,-28.9285714286,40.0,0.7441366548
11983,e7ea688e-8e04-45b3-a748-ad2f898004d3,0,0,1,-0.0123023987,0.0,11.5,0.9657948745
11984,dfd79557-07bf-4486-b9ca-5d75ffadbecd,0,1,0,-0.0012702942,10.0,0.0,0.8678659492
11985,62aae1a9-3ec7-4bde-bae3-ce38f1ba6975,0,0,1,-32.3177083333,3.4285714286,-5.0,0.5358994829
11986,83e16de3-ae08-432e-9fcf-4355bd45cffb,0,1,0,0.0,3.5,-4.6428571429,0.5209022341
11987,1f08d5de-0c5f-4303-b22a-ec4cdee4bd22,0,1,0,0.0,0.0,0.0,0.7208990181
11988,67250c43-b64c-4939-88d4-9f8acf31e2fe,0,0,1,0.0,0.0,0.0,0.4441602792
11989,1c4cd327-2fe4-4954-86e9-1e423e04fd4b,1,0,0,1459.5734500885,4876.26534539,261.5064951579,0.2285831371
11990,f1f9fe97-e972-490a-9b13-8b14f32e6638,0,1,0,-12.9416664888,-1.2999999523,0.5842105464,0.6234430011
11991,67493cb9-1fed-4b08-9876-450dde984736,1,0,0,0.0,0.0,0.0,0.3178182994
11992,57203124-66df-483a-976b-efe5b781d243,1,0,0,-0.00573349,7.2845762968,0.5294072032,0.6530055973
11993,107c0824-bad5-4a4d-8ff5-a998373950c1,0,0,1,-559.3322143555,-474.1193777231,251.3185882568,0.4153027056
11994,5bc4b965-4cb1-4ad6-ba81-e1deca0c5c58,0,0,1,51.880848986,1.5874999762,9.5249998569,0.726415249
11995,dddf52b7-8930-406b-b059-616ad73fd6dc,1,0,0,102.0000038147,137.5795614719,12.4687590599,0.3472053956
11996,ba5729b0-249f-4118-ae35-3afcc9c04af0,0,0,1,102.8571428571,15.6942168809,20.0,0.4587664832
11997,2ba15afa-8801-4a7e-ae55-108d732bc792,0,0,1,15.1674489975,-8.3881578947,1.625,0.2525556982
11998,320bfe43-89d7-4690-a339-42d983f907cc,0,1,0,146.6850013733,9.5249996185,-127.0000038147,0.6728555098
11999,146eed07-4592-49f2-a24f-abcc5474bdd9,1,0,0,-1.5,7.3333333333,11.0491071429,0.742098677
12000,cca23403-104b-46d3-a2ec-9f91e61a18b0,1,0,0,0.0,0.0,0.0,0.9270338617
12001,1f34d089-5cfd-4fd4-b45d-ee9be9c8311f,0,0,1,0.0,0.0,0.0,0.778598415
12002,1e941e5b-369b-4597-a165-decd043d5870,0,0,1,-30.9405069351,12.3245908022,35.6500015259,0.76930263
12003,d944f40c-240d-48fc-83f2-c4245462f289,1,0,0,6.7240004539,7.9066264629,13.0207498868,0.3713096146
12004,c6bb6602-f05c-4777-92e5-80011a59c091,0,0,1,11.2258931569,-4.0105261552,0.0,0.715910964
12005,e2357597-ae38-45da-a14b-2a7292aaccfa,1,0,0,9500.0,-653.8461538462,1682.4949560165,0.1550408756
12006,136c3626-4750-4986-ab51-190ea134d8da,0,0,1,0.0,0.0,0.0,0.8713158864
12007,00260663-54e7-4b22-bb58-76bdf98d0001,0,1,0,-18.3877055645,155.9563293457,19.3499567509,0.9612893055
12008,830b3c0b-9f52-477b-90e6-aca8e462b59e,1,0,0,25.3979282379,10.1599998474,0.0,0.3367274601
12009,3fcef731-b1a8-4873-82ec-e09aa597ec58,0,1,0,0.4790705226,11.9379999697,5.269775749,0.3253689324
12010,33476955-75d4-4731-b4aa-f2bad5ecc206,0,0,1,16.6666666667,8.3333333333,490.0,0.3617281664
12011,ed8fa461-41ba-45d7-9e31-4fecf96801fe,1,0,0,2.878500104,12.9371213624,6.0716666684,0.6481602382
12012,3eea99af-eec4-4c66-b21f-a6734d9f7839,0,0,1,36.1296762466,823.667493693,157.3805541992,0.8716463102
12013,d25f550f-1428-4a22-a8c3-719d237eba44,0,0,1,0.0,0.0,0.0,0.936018498
12014,04ff1f84-2ab0-433f-92e6-1ea797b9a458,0,0,1,26.8481138403,7.2036192758,10.0,0.3254375984
12015,ef8ac679-cdca-46c5-bcb7-4f790d7478d4,1,0,0,0.0,0.0,0.0,0.4652335467
12016,b69b5159-17c6-4468-a24c-3cb31658dc05,0,0,1,5.4838081021,3.9307693335,0.6499998569,0.3864604779
12017,96439db6-992f-4470-b79f-5dcee1ce9a6f,0,0,1,41.621257782,10.3717306682,8.9848899841,0.4366478466
12018,b016302a-7638-4329-b4d8-874972bdf226,0,1,0,-3.1071428571,18.0,69.1536060132,0.4399701891
12019,8a21c9ed-3aa3-40eb-9617-cf70ee35af1b,0,0,1,0.0,0.0,0.0,0.8927946643
12020,ad5700dc-1e7f-4fdd-905a-324ae3685f42,0,1,0,-7.4784859249,0.7874002457,-13.1819210251,0.452573959
12021,52b4869d-a534-4959-9ef3-88ae2488d77c,0,1,0,0.0,0.0,0.0,0.8179409201
12022,e12c8cbe-e280-4125-b88c-868234a163f3,0,0,1,-6.0696638198,0.002822876,135.8281745911,0.4307069113
12023,691a7b28-73b8-406c-96dc-10d9678ec184,1,0,0,-1.25,0.9333333333,0.0,0.3995152765
12024,8923f86e-31c5-4d21-8576-3e6f4a1d7956,1,0,0,0.0,1.1363636364,10.0,0.550394786
12025,02cc94aa-cc7f-44df-b7d0-b86c19146651,0,0,1,0.0,0.0,0.0,0.935548539
12026,7cd86147-3cbd-46b7-9cad-14a0d6801be9,1,0,0,0.0,0.0,0.0,0.9998
12027,e84a2158-82cb-45bf-a9b9-00d6e9d626c2,1,0,0,0.0,0.0,0.0,0.9759517558
12028,32c9562b-fd50-45cf-b0db-644a1ebd6b16,1,0,0,15.5,-10.6150199413,-9.8181818182,0.3096100264
12029,d7c668a6-ab5d-4638-9741-fe5b9de8892d,0,0,1,314.0384615385,-13.2608695652,19.9999999991,0.5374967841
12030,f97df1b4-51f1-404d-b2fc-1c253860fb13,0,1,0,0.0,0.0,0.0,0.6889542852
12031,ca3005e2-72a0-41f4-9282-b64bc6c3aaeb,0,1,0,3.3471000592,3.051199913,1.1248820956,0.385459704
12032,4e1ab5ed-7877-4a83-96ad-87b7109862b3,0,0,1,-33.0199997425,-12.1364991188,0.1905002594,0.4358186569
12033,626f2913-2f1c-4e86-a431-50bb5d0af072,0,0,1,20.7221670628,35.6780356239,1.5874999762,0.6954908063
12034,fc29601d-fe94-4f1f-9d05-33e72140b6d3,1,0,0,0.0,0.0,0.0,0.7747730691
12035,8953da0b-38dd-400e-9f87-9ccbbdc2cc40,0,1,0,-35.0,7.5,-40.0,0.8211122847
12036,8b6d6508-ddb3-484f-8d0e-96d3bea7d55f,0,0,1,241.3000030518,-253.0928526379,6.3499999046,0.9173558591
12037,e08955ed-4d27-4529-b4ce-02e277a5226d,0,1,0,-4.6136363636,5.0,4.6136363636,0.7235558549
12038,54021f2c-49cd-4305-b16e-8f4170e03e02,0,1,0,0.2251224518,113.9917526245,103.6092891693,0.8973927864
12039,3a8b000b-4385-434b-8564-9aa4646026a8,0,1,0,77.1428571429,12.5,16.9736842105,0.2824095129
12040,83723c9b-a861-47c1-ab38-ea56041c5cd3,1,0,0,10.5500001907,40.9178571429,-20.9166666667,0.8092431812
12041,fce1c8d9-9e9b-4d34-9dad-2aa0d189c754,1,0,0,0.0,0.0,0.0,0.8474480405
12042,956faea2-0c1e-491f-8b22-ebbbcf5e374f,0,0,1,0.0,0.0,0.0,0.9986
12043,7ce7ef28-7939-4eab-ae93-6e49f53f99e9,0,1,0,0.0,0.0,0.0,0.9667298052
12044,b4eae4aa-7467-4d01-ac98-b2f12885cb64,0,1,0,0.9768101374,-0.0001907349,4.6313788176,0.26013992
12045,fc2a0b7d-3a53-49bb-b789-0d5244eea55f,0,1,0,0.0,0.0,0.0,0.9081348131
12046,58ee2b85-90b6-4319-aa38-89e5e2a17674,0,0,1,-0.6153846154,0.0,-0.25,0.8460962556
12047,30790cc1-bc7e-4c31-803e-47e8933c2233,0,0,1,0.0,0.0,0.0,1.0
12048,d189fedd-79c3-4eda-b3e8-c9f9a79ad78d,0,0,1,41.0869565217,48.3695652174,2.25,0.6765079579
12049,adffc651-0b79-4a5e-933c-9d44b2e48422,1,0,0,0.0,8.3343751431,6.6260866912,0.4166601455
12050,019e469a-5f17-415f-84b6-35b9c7f8e558,0,1,0,294.5946355547,6.3499999046,-231.0851639401,0.6907892662
12051,c8a28b73-17ef-46ee-8358-57aa339f8e4f,0,0,1,450.4511692213,39.8219558001,92.2366790771,0.2870844109
12052,5093dfa1-e312-4619-a122-404c051e9a03,0,0,1,0.0,0.0,0.0,0.8284028872
12053,2ca4b092-91c0-4f9c-8698-0f4b38ea425f,1,0,0,6.8702889681,-154.9539998372,-416.625,0.8097231857
12054,a426041a-2049-4666-9f3b-5f995880117d,0,1,0,118.5294043036,117.999997139,55.703125,0.456810417
12055,707dde25-e6e3-411f-96a6-e0681537ffcf,0,1,0,-70.2884615385,27.0,-16.9411764706,0.5382109686
12056,bbba9470-287a-4794-938e-02c3c95674e7,0,0,1,19.0,19.0,4.9749999046,0.8856710878
12057,5b1ed216-ce12-4a8b-a178-49ca5a491d2c,0,0,1,2.7115384615,28.9230769231,0.0,0.5297564762
12058,8e50d772-383b-4f2b-9ed7-2c03cdde0ee9,0,1,0,-58.064516129,0.5,-23.5625,0.8466142779
12059,5bc9e4fa-7446-4023-ac39-3589afa2d6b4,0,0,1,0.0060091019,0.0,7.25,0.9967489843
12060,1b80dfbe-bb24-487f-96fe-e32542959e0b,0,0,1,42.7162023544,40.1434164047,25.0,0.4624662416
12061,4000c378-02b9-4e5d-9a78-f9ec75d9cb49,1,0,0,0.6999999732,-0.0611095958,-2.2611111601,0.9186868872
12062,a97d8ee1-59d1-45e7-8b92-c66cda8603e8,0,1,0,0.0,0.0,0.0,0.2327574081
12063,3d5be784-8014-4160-a120-4440e9ccdfa7,0,0,1,-40.5,40.3481884956,-8.0,0.7264203172
12064,59dab582-f44e-4a2f-9c31-d274cfa7f350,0,1,0,-70.8954105377,23.8924995661,-0.1482982635,0.7828018877
12065,cb14ac2c-fac1-47b1-bfff-62cb083a01a8,0,0,1,3.9333333333,58.9048461914,353.8916473389,0.2694249727
12066,ae69fc75-5133-4159-8d16-4e473b679c3d,0,0,1,53.3684210526,52.6975267649,17.4948635101,0.329858917
12067,370c4ee7-6d26-4c09-b9c5-6cb1cab76c54,0,0,1,91.5043470134,51.3043478261,0.0,0.8648419319
12068,c241d6d4-4d22-4ba5-a4b6-76e907023179,0,0,1,95.5555555556,31.0869565217,3.25,0.8161203172
12069,338ad79c-93ae-405c-ad77-be507f00d65a,0,1,0,0.0,0.0,0.0,0.9621264432
12070,64e47917-aee2-4de1-91c6-b906aab00a6c,0,0,1,0.0,0.0,0.0,0.9597733632
12071,40a2fbd0-a048-41cf-9a6d-b2bdaf1d7d3e,0,1,0,0.0,0.0,0.0,1.0
12072,5834a11d-cba9-4b38-b19e-35843002d1b8,0,0,1,27.7777777778,202.2580645161,60.0,0.4627221832
12073,b942c8b9-f51b-4bf9-9a47-fc491ce56e9d,0,1,0,0.0,0.0,0.0,0.564073547
12074,97b8dc12-cfa7-4c34-858c-4591d98e6bf7,0,1,0,130.1633148193,47.4618463516,216.3708546956,0.1682245183
12075,15cc995b-2fbd-46eb-8b35-29f2390e0649,0,0,1,25.7887944576,3.6266770363,13.9573001862,0.3452972385
12076,1c566255-2cf2-413e-baa6-1f6b5eaf6539,0,1,0,1.8181818182,12.0,-16.3636363636,0.4136351554
12077,d0707519-3d28-438e-8d5d-2ebdbf9b9726,0,0,1,-0.7872958617,0.0,10.0,0.5177596167
12078,6c2ead9d-e9fe-454a-aca8-ae2494b33cb9,0,0,1,37.4586842284,37.3670295179,87.9465179443,0.3642000169
12079,6c3bf85d-f76f-4fd9-bf79-9d919ea4f007,0,0,1,976.6843623409,-392.9235851288,-3.0,0.4970920959
12080,9c71c0ec-6cce-412b-99a4-d7215afe0c12,1,0,0,-138.5,-307.1875,-11.5625,0.2898820415
12081,e31252cf-d115-43e5-8e9f-e74e772e6bdd,0,0,1,71.4437098503,167.803906032,12.0000002384,0.5614167082
12082,e4994fff-8311-4854-a8ab-21731d4fd2e3,0,0,1,25.3340917501,20.2013888889,2.6700000763,0.483863612
12083,54d79f83-0ddd-4831-b98b-684608ea5d54,0,0,1,0.0,25.9842333794,-78.0042324066,0.1871268958
12084,314a1d85-7690-4670-ad95-8b478eb86db2,1,0,0,0.0,0.0,0.0,0.9992417383
12085,3ee868d8-b113-4067-9adf-614520cdf8f0,0,0,1,0.0035047531,0.0,6.5,0.9996235437
12086,323f9669-38af-4f0d-9137-0ae3ec3e63f6,0,0,1,26.9229772231,15.7842854772,14.6049995422,0.6967791872
12087,272ad50d-85aa-4e3b-8c81-8f5623eecf60,0,1,0,-4.6269552796,-1.0,3.2840157151,0.7638614411
12088,8b196dcd-790c-4be4-9ecf-8b17e47d10d9,0,0,1,115.9090909091,-7.8571428571,12.5,0.7197062945
12089,8d359dc3-5d3a-4378-b069-c3156b905314,0,0,1,0.0,0.0,0.0,0.991811594
12090,a40fac4a-9509-4400-8820-33104c56f649,0,0,1,0.0069875717,-0.0009355545,-45.3235998452,0.9523648577
12091,2e97f2b5-17fc-458f-b5a3-b34b9f465016,0,0,1,0.0,0.0,0.0,0.9999926882
12092,712374ad-cf94-4f31-8dad-cc28fb08ab77,0,0,1,15.8234064281,15.625,7.823199749,0.3667515565
12093,1ab1c50e-28fa-4db1-bb91-8fdb5285f372,1,0,0,0.0,0.0,0.0,0.8666518522
12094,a34ee64e-fd93-4b11-a12c-ba5498ef05a9,0,1,0,59.1111111111,-0.5,-124.21875,0.994012196
12095,878c747f-8e0e-49d4-8488-0981cdfe9256,0,1,0,92.5170423235,0.0,33.1875,0.3730547867
12096,158bf5da-8c86-4921-ab0e-6ee9144d5b0e,0,0,1,-116.6930553212,-48.2289545271,17.1291251183,0.5135322326
12097,639d112d-0897-41f8-8d6e-4e6e395ea73f,0,0,1,1267.0967741935,871.4285714286,0.5,0.9994
12098,a7cd2c4b-afca-437d-b9ed-b023c41b4b6b,1,0,0,936.0,7488.5740740741,1381.5,0.5846914391
12099,6a9bbfc7-d212-44c8-bc96-3d9254927cef,0,0,1,-5.0927335024,-10.8524394035,-5.2905797958,0.7038517344
12100,5aaf6cb3-6e80-41f5-916c-3671ca7e0e98,0,0,1,260.5588235294,43.8888888889,-63.5,0.6578793235
12101,a14036e6-7e67-4ac2-94bf-4de20ce2a716,0,0,1,-16.2162162162,-6.8181818182,7.0,0.7369129233
12102,0a05a9a1-62cb-4e0d-a216-d21da2be772b,0,0,1,0.0,0.0,0.0,0.5590823335
12103,f5163b13-598e-4332-a52c-0ef9015435c8,0,0,1,0.0,0.0,0.0,0.7098725679
12104,1bf70fd5-aa94-48e6-8a64-63cf07ebca4e,0,0,1,-42.6757363712,53.6222229004,-38.1000000238,0.6862063964
12105,9dd7bb22-4099-43ef-a41e-0a1a603df738,0,1,0,0.0,-0.8272925615,-0.0019412041,0.7785756237
12106,a774e31e-7520-4564-939d-c14f6c5ba80f,0,1,0,-6.9849998474,3.4416999817,18.5510708037,0.6113622773
12107,5334aa22-3b58-4267-8d4e-dbdad2348f56,0,0,1,252.0,-3.5714285714,22.0,0.5922722632
12108,9d9fd0bf-52a4-4b73-b020-c26cb364d938,0,1,0,0.0,0.0,0.0,1.0
12109,fdfc5d7e-d938-46be-93a8-18ca02f4b94c,0,0,1,-8.5,8.6,2.5,0.7853106117
12110,2e645d02-decf-4bf9-8f42-8c0cf8830803,0,1,0,-12.3648648649,-1.0,12.2647058824,0.7622546747
12111,f34235cb-3329-4c2c-8985-a6083d40a8b5,0,0,1,0.0,0.0,0.0,0.9371134491
12112,29fc8b49-bc3f-4958-a018-0d1dbb5f5f02,0,1,0,0.0,0.0,0.0,0.7404506161
12113,f8c137d2-4b18-4929-998c-99030ebf32d9,1,0,0,15.0,15.7272727273,75.8142857143,0.4456344889
12114,6fb11a97-e6bb-4c3e-96f5-9ef960bca56d,1,0,0,199.9982528687,-28.8833035363,185.2628470973,0.2575580488
12115,04fddda8-57d9-4e08-95f9-e3cfa80a5ca9,1,0,0,0.0,149.274622616,-0.9999993642,0.2105513669
12116,a0cb9bda-c6b9-4de9-a8eb-9babe1f30f2d,0,0,1,0.0,0.0,0.0,0.9993364237
12117,b556cc98-29b1-4395-88f5-9dfa23b1ecd1,0,1,0,48.9273081124,39.0980758667,75.1859273054,0.7926990866
12118,2a31136d-11f2-4c21-9de5-40cde6432624,1,0,0,45.0,233.6842105263,350.0,0.529441324
12119,d1e7c927-6174-41bb-ac42-f336876657ec,0,1,0,0.165585041,151.2036213726,-4.9998942614,0.2649821959
12120,0db55a98-1609-494c-885a-e3a6e8168e4c,0,1,0,0.1146507263,16.7325744629,-2.1374998987,0.1479268767
12121,4acc4e94-8a1c-4f30-8661-c57a3922e10a,0,1,0,0.0,0.0,0.0,0.8803268997
12122,8625bf16-2935-4ed9-8517-4277ca58b895,0,1,0,0.0,0.0,0.0,0.8962960749
12123,7d9f9356-4202-4bdf-9892-2c1fbea108d1,1,0,0,0.0,0.0,0.0,1.0
12124,82d96a99-ceaf-4274-8985-4a60c7db3e5a,1,0,0,20.0,-0.00091362,-0.0863524313,0.6497738422
12125,399cefcf-7cf7-4b69-95ee-78baed6584b0,1,0,0,0.0,0.0,0.0,0.9901644007
12126,e5f31041-c8d7-4045-8274-9e5cfe0b81d0,0,1,0,16.1931818182,9.25,10.609375,0.6631438575
12127,8f4bacb2-c5f5-439c-b9db-9ff1aeddd4ab,0,0,1,67.71875,9.2384614211,-11.25,0.4617434201
12128,cc1dfc99-0dea-454d-9d40-af09c5a54736,0,0,1,-1.12,-3.36,1.7250000238,0.7236574215
12129,35c9edd0-449e-4d5e-bb4c-26071d7a73cb,1,0,0,0.0,0.0,-14.4,0.668534728
12130,0a978ecc-6836-41b0-81cc-10a040ce76d8,1,0,0,0.0,0.0,0.0,0.5578510231
12131,83150c36-cdaa-440e-952f-2c6c87de1498,1,0,0,0.0,0.0,0.0,0.9254786715
12132,31db844c-d9da-46ac-8283-2fa68856b099,1,0,0,-29.3857192993,-8.4212169647,0.0,0.3612965228
12133,80be5dee-5408-4606-99cc-a98df372c357,0,1,0,0.0,2.5,33.3333333333,0.6287903772
12134,b304b7e5-0009-4a56-af4b-9680ec72073e,0,1,0,-27.1844183604,1.5,4.2046177217,0.726779177
12135,6283e10e-0b92-40a9-8d2d-a1602cf48178,0,0,1,0.0,0.0,0.0,0.9054763933
12136,49560eb0-2749-4fa1-bbb4-89930dce3b60,1,0,0,0.0,0.0,0.0,0.5401517281
12137,7b080cd5-ac4e-4f3c-9080-8e0295f71bfe,0,1,0,0.0,0.0,0.0,1.0
12138,baeb2366-029a-467c-b3f4-a00cefd954b6,0,0,1,0.0,0.0,0.0,0.9323169507
12139,908452e8-e952-4431-a7b4-55bd8803c325,0,0,1,132.8345322889,112.4253033725,71.7295978069,0.6129151647
12140,92290330-3290-47c9-b9f1-ed69f057e205,0,1,0,-47.7015038915,0.0,0.0,0.6830874394
12141,64b30029-7f8b-4ab3-bbd6-f2b5083841be,0,1,0,0.0,0.0,0.0,0.8402311082
12142,22f23551-a54c-49f6-8430-1095860f0de8,0,0,1,0.0,260.0000076294,50.8500003815,0.5640633412
12143,a9e71966-0ae7-4f82-a1ed-7369795bf2c9,0,1,0,0.0,0.0,0.0,1.0
12144,3484f6c8-7062-4b33-8d01-bc72535d6484,0,0,1,212.9579857588,95.7305520905,0.400000006,0.8550209106
12145,6a9dc705-675f-4f2c-a7e0-e4d285280c6d,0,1,0,0.0,-47.1573905945,379.9585952759,0.2336234912
12146,23a369b0-b4eb-42c0-a62b-9841d98211c3,1,0,0,0.0,0.0,0.0,0.5347483063
12147,91a0dc98-c362-4eac-a1da-1ca09d671bfa,1,0,0,0.0,0.0,0.0,0.5412961612
12148,5109bf21-9bc4-415a-b5f3-faadba431f67,1,0,0,836.2846679688,44.7865021229,-548.6042499542,0.1284600062
12149,3f41d80d-f90d-406a-b054-05a874baf5b7,0,0,1,0.0,54.3862669203,10.0,0.7724549976
12150,5b060593-c244-42a1-9a60-52e5cce714c9,0,0,1,0.0,0.0,0.0,0.5809
12151,de4db00a-894e-442b-b5c7-32aca6e17e07,0,1,0,-1.6239299774,-6.1811127663,21.1110897064,0.5965198498
12152,9bc59c98-0bc1-4992-90c5-ecf0528d977a,0,0,1,29.4868082159,39.3316389951,40.000297308,0.6874160257
12153,e117f78b-5d8b-45fc-a659-5eb6d71aa22a,0,1,0,2.4694444074,19.0499992371,-31.7499995232,0.3008054773
12154,07590084-2108-420a-8e27-26ec4a3b02dc,0,1,0,0.0,0.0,0.0,0.861042777
12155,b2e185a8-32f7-4a55-99e7-b2fefa9c08fb,0,0,1,9.7210478101,62.5749511719,3.0,0.7084602601
12156,29792418-d4bb-4270-a0e4-531fa13c5a61,0,0,1,-102.496329546,0.0,-17.5,0.4584846301
12157,45743f6f-8cce-48e2-a10f-f1c52ea18b38,0,1,0,0.0,0.0,0.0,0.7922043394
12158,8a2414b5-d58b-4bdf-98f4-7fc1ace276b5,0,0,1,73.3463050943,0.5203477277,12.6999998093,0.4289187956
12159,1577c3bc-bbbc-4597-a190-23e3c34d3483,0,0,1,0.0,-42.0,3.1749999523,0.961140323
12160,70cf1e3b-af71-4c99-86fb-101ff8c11a7e,0,1,0,0.0,0.0,0.0,0.94779143
