,uuid,center_x,center_y,center_z,direction_x,direction_y,direction_z,end_closed,end_reachable,facet_count,length,radius
1415,603183b4-ae5f-4ad6-9ab3-186ab64ac16a,61.2999992371,0.0,0.0,1.0,0.0,0.0,True,True,192,2.0,2.0
1416,b8e16aa5-d9c5-4513-911a-f12dfd41dba1,0.0030450821,-0.0026350021,8.0,1.736e-07,1.894e-07,1.0,True,True,64,8.0,9.0
1417,019338b4-4463-43b6-a5d6-33e06b4e49a7,1.941515706e-18,-1.75,6.189097905e-20,-1.109431975e-18,1.0,-3.537184518e-20,True,True,220,1.5,18.0
1418,c1eff137-78da-4f5c-a8b8-f71fdf8a185d,-40.5660400391,5.1581326723,-48.3952140808,0.0,0.0,-1.0,True,True,168,7.0,4.0
1418,c1eff137-78da-4f5c-a8b8-f71fdf8a185d,0.0,-66.3418655396,-48.3952140808,-4.590308641e-17,-2.193346775e-18,-1.0,True,True,168,7.0,4.0
1418,c1eff137-78da-4f5c-a8b8-f71fdf8a185d,40.5660400391,5.1581326723,-48.3952140808,0.0,0.0,-1.0,True,True,168,7.0,4.0
1419,806538a9-e71c-4354-b035-d507589679f8,-38.4948291779,12.8904995918,22.2249994278,0.0,1.0,0.0,True,True,180,15.8749990463,4.9530000687
1419,806538a9-e71c-4354-b035-d507589679f8,-38.4948291779,12.8904995918,-22.2249994278,0.0,1.0,0.0,True,True,180,15.8749990463,4.9530000687
1419,806538a9-e71c-4354-b035-d507589679f8,2.128e-07,12.8904995918,-44.4500006161,0.0,1.0,0.0,True,True,180,15.8749990463,4.9529994078
1419,806538a9-e71c-4354-b035-d507589679f8,2.128e-07,12.8904995918,44.450000597,0.0,1.0,0.0,True,True,180,15.8749990463,4.9529994078
1419,806538a9-e71c-4354-b035-d507589679f8,38.4948291779,12.8904995918,22.2249994278,0.0,1.0,0.0,True,True,180,15.8749990463,4.9530000687
1419,806538a9-e71c-4354-b035-d507589679f8,38.4948291779,12.8904995918,-22.2249994278,0.0,1.0,0.0,True,True,180,15.8749990463,4.9530000687
1420,90a6f7d1-540c-447c-b058-e9d28e06c63b,-0.212915606,3.0448350661,1.505378287e-16,-0.0697564799,0.9975640498,-8.7e-09,True,True,224,4.0000003026,2.1500001127
1420,90a6f7d1-540c-447c-b058-e9d28e06c63b,2.228962968e-17,7.7999999523,3.830305588e-16,2.857644414e-18,1.0,4.910648264e-17,True,True,224,3.4000000954,15.0
1421,1f505098-b915-4e12-8cd1-8f99b53762c0,5.25,-5e-10,3.078e-07,1.0,0.0,0.0,True,True,234,0.5,6.3999999804
1422,bf9a93f5-74d5-40f6-8d02-f9673b2bbd9d,-18.4349303157,1.4263370042,0.1270000041,0.0,0.0,-1.0,True,True,282,0.2540000081,0.6564664529
1422,bf9a93f5-74d5-40f6-8d02-f9673b2bbd9d,-15.6995456925,1.4263369825,0.1270000041,0.0,0.0,-1.0,True,True,282,0.2540000081,0.6564664753
1422,bf9a93f5-74d5-40f6-8d02-f9673b2bbd9d,-3.1949302116,1.4263369882,0.1270000041,0.0,0.0,-1.0,True,True,282,0.2540000081,0.6564664695
1423,3b7c2ee5-ecf4-4d94-9895-19cdeff2b811,0.0,0.0,-152.2399978638,0.0,0.0,1.0,True,True,184,1.5200042725,2.0
1423,3b7c2ee5-ecf4-4d94-9895-19cdeff2b811,0.0,0.0,-1.25,1.606262114e-20,-8.905119503e-19,-1.0,True,True,184,1.5,2.0
1424,e01178e4-c2d9-4dff-b755-bdfa62604699,-2.8967e-06,60.3250014778,-5.673e-07,2.8949e-06,0.9999999983,1.8562e-06,True,True,173,107.9500249773,3.1750001644
1425,d5ab1bb1-e27e-425e-a979-2e6ec09e9746,0.0,21.75,0.0,0.0,1.0,0.0,True,True,228,12.5,1.5
1426,220b3fad-8e14-44a9-938f-5647f6620b21,-65.9999984758,-37.0000000453,2.0,0.0,0.0,1.0,True,True,154,26.0,3.0000000046
1426,220b3fad-8e14-44a9-938f-5647f6620b21,-65.9999984758,36.9999999547,2.0,0.0,0.0,1.0,True,True,154,26.0,3.0000000046
1426,220b3fad-8e14-44a9-938f-5647f6620b21,65.9999983549,-37.0000000453,2.0,0.0,0.0,1.0,True,True,154,26.0,3.0000000046
1426,220b3fad-8e14-44a9-938f-5647f6620b21,65.9999983549,36.9999999547,2.0,0.0,0.0,1.0,True,True,154,26.0,3.0000000046
1427,9565a917-db9c-4ece-b059-6e70acb984a1,6.5,-6.357073279e-25,-6.357073328e-25,-1.0,0.0,0.0,True,False,188,13.0,6.5
1427,9565a917-db9c-4ece-b059-6e70acb984a1,47.75,-3.009265453e-24,-3.009265511e-24,1.0,0.0,0.0,True,False,188,0.5,10.0
1428,e889eeba-494b-4005-8636-6958aeff0858,-81.4777005823,-104.9683997472,-12.0788639405,-0.9999862647,-0.0004892174,0.0005278272,True,False,217,0.5911298394,0.4687063533
1428,e889eeba-494b-4005-8636-6958aeff0858,-81.4122274641,-105.9058801895,-15.9693263814,-0.9999500089,-0.0008959285,-0.0005120271,True,False,238,0.6547715807,0.7812084925
1428,e889eeba-494b-4005-8636-6958aeff0858,81.5234075841,-105.5296201303,-25.8570306223,0.9999276588,-5.51086e-05,0.0009687376,True,False,238,0.6650593985,0.7811520551
1428,e889eeba-494b-4005-8636-6958aeff0858,81.6559876439,-104.5920773672,-29.7477066982,0.9999891553,-0.0003525704,0.0003238156,True,False,217,0.60105047,0.4686664771
1429,fd881670-c34a-462f-9c66-fffaadecd875,-5.5561289787,172.0859603882,148.2644500732,0.0,0.0,-1.0,True,True,136,10.0042114258,3.0999999046
1429,fd881670-c34a-462f-9c66-fffaadecd875,-5.5561289787,44.1969585419,148.2644500732,0.0,0.0,-1.0,True,True,136,10.0042114258,3.1000003815
1429,fd881670-c34a-462f-9c66-fffaadecd875,-5.5561289787,108.141456604,148.2644500732,0.0,0.0,-1.0,True,True,136,10.0042114258,3.0999999046
1429,fd881670-c34a-462f-9c66-fffaadecd875,195.611869812,44.1969585419,148.2644500732,0.0,0.0,-1.0,True,True,136,10.0042114258,3.1000003815
1429,fd881670-c34a-462f-9c66-fffaadecd875,195.6118707827,172.0859589444,148.2644500732,0.0,0.0,-1.0,True,True,136,10.0042114258,3.1000001687
1429,fd881670-c34a-462f-9c66-fffaadecd875,195.6118707827,108.1414571226,148.2644500732,0.0,0.0,-1.0,True,True,136,10.0042114258,3.1000003135
1430,e9500a3d-2a61-42ec-b4ad-5dfe24cfe43b,-5.449750246e-20,58.5390605927,6.948942263e-19,-9.309660603e-22,1.0,1.187061418e-20,True,True,0,23.4156227112,5.0
1431,52ce31dc-7596-491b-a0ba-7473cc1bb048,-13.6665786309,77.0,104.2396797031,0.0,1.0,0.0,True,True,0,4.0,62.0000001453
1432,5a04e102-8a84-449c-b26f-b21e3d4f9442,6.4999997616,4.25,-18.2748785019,0.0,1.0,0.0,True,True,0,3.5,2.8999998569
1432,5a04e102-8a84-449c-b26f-b21e3d4f9442,6.4999997616,4.25,39.7251205444,0.0,1.0,0.0,True,True,0,3.5,2.8999998569
1432,5a04e102-8a84-449c-b26f-b21e3d4f9442,55.5,4.25,39.7251205444,0.0,1.0,0.0,True,True,0,3.5,2.9000015259
1432,5a04e102-8a84-449c-b26f-b21e3d4f9442,55.5000000146,4.25,-18.2748785486,0.0,1.0,0.0,True,True,0,3.5,2.9000006879
1433,07697f32-d1bf-4c6a-8778-ea734dca973a,44.2395291319,0.0024999999,26.6556033041,0.0,-1.0,0.0,True,False,172,0.0049999999,0.6265149341
1434,cbc31578-e2a4-4719-b9b9-cbb7cdbba7d2,-12.4743595358,-0.2739715416,-1.8161e-06,0.2060019378,-0.6999183425,-0.6838695164,True,False,600,1.2500019483,0.999995489
1435,bcef87c4-09bd-4895-9f7f-fbad5173023c,61.5705507699,26.6272458646,147.2248764038,0.0,0.0,1.0,True,True,174,34.0670013428,3.9329991635
1436,1e4fca32-459b-49e7-8ebb-b1e3080904f6,4.3778e-06,0.0032147242,106.5999984741,0.0,0.0,1.0,True,True,190,0.8000030518,9.5999998807
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,113.9999887064,-26.0000133957,29.249998836,0.0007255213,0.0009294377,0.9999519362,True,True,131,3.5070679214,3.0000042293
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,113.9999887077,25.9999866266,29.249998836,0.0007255213,0.0009294377,0.9999519362,True,True,131,3.5070679214,3.0000042293
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,114.0,-4.0,29.25,0.0,0.0,1.0,True,True,132,3.5,3.0
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,114.0,4.0,29.25,0.0,0.0,1.0,True,True,132,3.5,3.0
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,135.9999889073,-26.0000131878,29.2499988307,0.0007251244,0.0009288398,0.9999519354,True,True,131,3.5070636305,3.0000044452
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,135.9999889086,25.9999868325,29.2499988307,0.0007251244,0.0009288398,0.9999519354,True,True,131,3.5070636305,3.0000044452
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,136.0,4.0,29.25,0.0,0.0,1.0,True,True,132,3.5,3.0
1437,9aa6b3ed-92e2-401e-a80a-6ef924f1e940,136.0,-4.0,29.25,0.0,0.0,1.0,True,True,132,3.5,3.0
1438,4f132b12-8697-4690-a489-a65a93465aed,-54.0437507629,15.3510601085,-14.4566892409,-1.0,0.0,0.0,True,True,122,2.0875015259,1.0999992845
1438,4f132b12-8697-4690-a489-a65a93465aed,-54.0437507297,-15.3510786733,14.4566794783,-0.9999942809,0.0001047005,-0.0001853127,True,False,121,2.0879696568,1.0999989574
1438,4f132b12-8697-4690-a489-a65a93465aed,54.0437504384,-15.3510724812,-14.456693413,0.9999762759,0.0006597213,0.0006732778,True,True,121,2.0895732165,1.1000020522
1438,4f132b12-8697-4690-a489-a65a93465aed,54.0437507629,15.3510601085,14.4566891856,1.0,0.0,0.0,True,False,122,2.0875015259,1.0999992845
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,6.9000000954,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,14.7000002861,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,22.5,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,30.3000001907,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,38.1000003815,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,45.8999996185,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,53.7000007629,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,61.5,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,69.3000030518,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,77.0999984741,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,84.9000015259,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,92.6999969482,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,100.5,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1439,e8558d82-ac97-472d-9358-8608de66345c,-3.8015625477,108.3000030518,-4.6000001431,-1.0,0.0,0.0,True,True,196,7.6031250954,0.7937500477
1440,1de8731b-1666-4ae6-b15a-fd43ee880240,-3.76158178e-25,-3.76158178e-25,64.5750007629,0.0,0.0,-1.0,True,True,208,0.8499984741,5.0
1440,1de8731b-1666-4ae6-b15a-fd43ee880240,0.0,0.0,26.3970891535,0.0,0.0,-1.0,True,True,208,51.2058216929,4.0
1440,1de8731b-1666-4ae6-b15a-fd43ee880240,0.0,0.0,79.5,0.0,0.0,1.0,True,True,208,15.0,3.1749999523
1441,a63b09a1-0c32-4352-b400-7ba48235293a,-4.0841e-05,8.5499999491,7.1326e-06,2.34265e-05,-0.9999943862,-0.0003116977,True,True,397,2.9007499349,1.1999938619
1442,3625def8-8b2b-4bcb-bd4c-5e33c96d82af,-7.71e-08,-7.7e-08,-5.1222183108,0.0,0.0,1.0,True,True,208,13.6000000238,10.9999999785
1442,3625def8-8b2b-4bcb-bd4c-5e33c96d82af,-2.715862155e-24,-2.715862155e-24,4.6777816415,-1.263489767e-19,4.472878413e-18,1.0,True,True,208,5.9999998808,9.5
1442,3625def8-8b2b-4bcb-bd4c-5e33c96d82af,0.0,0.0,13.477782011,-1.005889636e-20,7.214868111e-20,1.0,True,True,208,11.6000008583,4.5
1443,c1a8b4f5-d51c-4d8e-9571-39d5e5284fb6,1.8502e-06,-4.3e-09,2.5,0.0,0.0,-1.0,True,True,0,5.0,2.9999999905
1443,c1a8b4f5-d51c-4d8e-9571-39d5e5284fb6,1.8502e-06,-4.3e-09,46.0,0.0,0.0,1.0,True,True,0,5.0,2.9999999905
1444,e78e38bc-a92f-4b36-b46c-e47cd1dc7cdc,127.8856491538,76.75,-61.3999993412,0.0,-1.0,0.0,True,True,0,6.5,15.9999997145
1444,e78e38bc-a92f-4b36-b46c-e47cd1dc7cdc,580.0000031028,71.75,-21.3999992216,0.0,-1.0,0.0,True,True,0,16.5,15.9999984275
1444,e78e38bc-a92f-4b36-b46c-e47cd1dc7cdc,680.0000001518,76.75,-21.4000004771,0.0,-1.0,0.0,True,True,0,6.5,16.0000037998
1445,7c4f7a07-73ac-4a47-9f74-53391ef1e6a0,3.05e-08,1.3335000277,-3.05e-08,0.0,-1.0,0.0,True,True,0,2.6670000553,12.3031250324
1446,c0f9190e-44db-4557-bb7b-21837af12068,-9.18e-08,-2e-10,19.6350002289,0.0,0.0,1.0,True,True,0,4.0,10.0000000421
1446,c0f9190e-44db-4557-bb7b-21837af12068,-9.18e-08,-3e-10,-2.6350001097,0.0,0.0,-1.0,True,True,0,4.0000002384,10.0000000421
1447,9a11375d-c844-4ba0-aa80-c6a448bee96d,-20.3199996948,-24.1299991608,3.0999999642,0.0,0.0,1.0,True,True,0,2.9999998808,3.0
1447,9a11375d-c844-4ba0-aa80-c6a448bee96d,-19.0499992371,24.1299991608,3.0999999642,0.0,0.0,1.0,True,True,0,2.9999998808,3.0
1447,9a11375d-c844-4ba0-aa80-c6a448bee96d,31.75,8.8900001049,3.0999999642,0.0,0.0,1.0,True,True,0,2.9999998808,3.0
1447,9a11375d-c844-4ba0-aa80-c6a448bee96d,31.75,-19.0499992371,3.0999999642,0.0,0.0,1.0,True,True,0,2.9999998808,3.0
1448,ba1bbc4d-7d3f-481b-a0b0-f05b7da072bd,-296.125001079,1.47426e-05,-3.35764e-05,-0.9999986874,0.0001132814,-0.0002599045,True,True,97,25.2528315238,5.0000012765
1448,ba1bbc4d-7d3f-481b-a0b0-f05b7da072bd,296.125,9.919e-07,-8e-10,1.0,0.0,0.0,True,True,98,25.25,4.9999998899
1448,ba1bbc4d-7d3f-481b-a0b0-f05b7da072bd,328.875,3.69e-08,1e-10,1.0,0.0,0.0,True,True,98,39.75,3.993649959
1449,b869568c-ff47-4d80-833c-e064dfbe8903,-8.463559409e-25,-8.463559409e-25,-57.0,-3.928572064e-21,-2.560746104e-19,1.0,True,False,200,2.0,7.5
1449,b869568c-ff47-4d80-833c-e064dfbe8903,-8.463559409e-25,-8.463559409e-25,-32.0,-1.139482465e-17,6.306808296e-18,-1.0,True,True,200,4.0,7.5
1449,b869568c-ff47-4d80-833c-e064dfbe8903,6.593241929e-17,21.0,9.0,3.139638853e-18,1.0,-1.654939306e-20,True,True,200,4.0,7.5
1449,b869568c-ff47-4d80-833c-e064dfbe8903,2.433678059e-16,46.0,9.0,-5.290604402e-18,-1.0,9.982211023e-20,True,False,200,2.0,7.5
1450,6df4fe3c-7b3d-4ede-b951-b7f57117cc9f,-23.0138614107,-20.56616119,2.5526999235,0.0,0.0,-1.0,True,True,150,0.0253999233,0.5119123639
1450,6df4fe3c-7b3d-4ede-b951-b7f57117cc9f,-23.0113500569,-19.4146780361,2.5526999235,0.0,0.0,-1.0,True,True,148,0.0253999233,0.4027461257
1450,6df4fe3c-7b3d-4ede-b951-b7f57117cc9f,-21.0673316046,-20.5661611866,2.5526999235,0.0,0.0,-1.0,True,True,150,0.0253999233,0.5119126132
1450,6df4fe3c-7b3d-4ede-b951-b7f57117cc9f,-21.0648194691,-19.4146774108,2.5526999235,0.0,0.0,-1.0,True,True,148,0.0253999233,0.4027469196
1451,8e0f488e-6bd1-4574-8b49-8d8c0074cc36,2.110717684e-24,2.3800001144,-2.110717684e-24,0.0,-1.0,0.0,True,True,232,4.7600002289,8.375
1452,266d9e0e-c3d0-45a8-91f0-0ebe22e58f55,2.75,-3.608184566e-24,-3.608184621e-24,1.0,0.0,0.0,True,True,0,1.5,10.9499998093
1453,5b763c2a-a00b-4de7-a6c1-cfe2c7c99a08,-1.226e-07,1e-10,50.7999992371,0.0,0.0,1.0,True,True,0,101.5999984741,19.0499998698
1454,c250a77c-fd1b-4c65-96a9-3703cc901328,0.0,0.0,14.5,6.442269598e-21,3.190627099e-20,1.0,True,False,216,17.0,3.4000000954
1454,c250a77c-fd1b-4c65-96a9-3703cc901328,0.0,0.0,-14.5,-4.322692727e-21,-1.609685078e-20,-1.0,True,False,216,17.0,3.4000000954
1455,958ed22e-78b6-4cd3-b9a0-273fbe07cc20,8.75,0.0,0.0,1.0,0.0,0.0,True,True,240,5.5,3.8399999142
1456,c00f1449-35b9-421d-8c46-892aa2c37af1,0.0,0.0,-8.0249998569,0.0,0.0,1.0,True,True,0,2.9999995232,1.8739999533
1456,c00f1449-35b9-421d-8c46-892aa2c37af1,0.0,0.0,-2.0250000954,0.0,0.0,1.0,True,True,0,9.0,1.0
1457,7c92f4b1-94f8-43da-b0ee-f6953ec60170,4.375,0.0,0.0,-1.0,0.0,0.0,True,True,244,8.25,1.5
1458,ccf725f9-8e35-4498-8e2f-5d349649fe89,-4.19111e-05,-21.5499992396,1.65077e-05,3.47831e-05,-0.9999978489,-6.78263e-05,True,True,518,7.5003429873,2.2499807145
1458,ccf725f9-8e35-4498-8e2f-5d349649fe89,0.0,-8.8999996185,0.0,0.0,-1.0,0.0,True,True,228,17.7999992371,3.0
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1594207227,468.9250030518,-280.4021793385,0.0,-1.0,0.0,True,False,94,0.0500183105,0.693081842
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1594221489,549.9750061035,-319.4638216382,0.0,1.0,0.0,True,False,94,0.049987793,0.6930816244
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1594222587,549.9750061035,-313.7651055531,0.0,1.0,0.0,True,False,94,0.049987793,0.6930807815
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1594225412,468.9250030518,19.5978225478,0.0,-1.0,0.0,True,False,94,0.0500183105,0.6930811844
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.159422542,549.9750061035,-19.4638228288,0.0,1.0,0.0,True,False,94,0.049987793,0.6930811695
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1594225445,468.9250030518,13.8991047051,0.0,-1.0,0.0,True,False,94,0.0500183105,0.6930812185
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1594225605,549.9750061035,-13.7651047607,0.0,1.0,0.0,True,False,94,0.049987793,0.6930812126
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.159423505,468.9250030518,-286.1008958566,0.0,-1.0,0.0,True,False,94,0.0500183105,0.6930808016
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1612867784,549.9750061035,-316.6596515788,0.0,1.0,0.0,True,False,128,0.049987793,0.6675321337
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.161287481,468.9250030518,-283.2063485563,0.0,-1.0,0.0,True,False,128,0.0500183105,0.6675326414
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.1612877267,549.9750061035,-16.6596512222,0.0,1.0,0.0,True,False,128,0.049987793,0.667533196
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,31.16128784,468.9250030518,16.7936512847,0.0,-1.0,0.0,True,False,128,0.0500183105,0.6675331244
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,949.0249938965,540.6094238009,-319.4638448751,-1.0,0.0,0.0,True,False,94,0.049987793,0.6930818438
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,949.0249938965,540.6112904734,-316.659675728,-1.0,0.0,0.0,True,False,128,0.049987793,0.6675313387
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,949.0249938965,540.6094262998,-313.7651282301,-1.0,0.0,0.0,True,False,94,0.049987793,0.6930805276
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,970.0000002193,535.950012207,-299.9330033448,0.0,-1.0,0.0,True,False,72,15.0,3.5000008913
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1030.075012207,540.6094262781,-280.4022071186,1.0,0.0,0.0,True,False,94,0.0499267578,0.6930805858
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1030.075012207,540.6112900078,-283.2063776952,1.0,0.0,0.0,True,False,128,0.0499267578,0.6675314221
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1030.075012207,540.6094247261,-286.1009237099,1.0,0.0,0.0,True,False,94,0.0499267578,0.6930822595
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8387055124,468.9250030518,-16.7936488519,0.0,-1.0,0.0,True,False,128,0.0500183105,0.6675342574
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8387056258,549.9750061035,16.6596486704,0.0,1.0,0.0,True,False,128,0.049987793,0.6675343287
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8387058714,468.9250030518,-316.7936492033,0.0,-1.0,0.0,True,False,128,0.0500183105,0.6675337748
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8387065741,549.9750061035,-283.3403511654,0.0,1.0,0.0,True,False,128,0.049987793,0.6675332661
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8405708653,468.9250030518,-313.8991001895,0.0,-1.0,0.0,True,False,94,0.0500183105,0.6930861206
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.840571815,549.9750061035,13.7651004358,0.0,1.0,0.0,True,False,94,0.049987793,0.6930866287
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8405718292,468.9250030518,-13.8991005114,0.0,-1.0,0.0,True,False,94,0.0500183105,0.6930866003
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8405718323,468.9250030518,-19.5978183664,0.0,-1.0,0.0,True,False,94,0.0500183105,0.693086563
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8405718337,549.9750061035,19.4638184915,0.0,1.0,0.0,True,False,94,0.049987793,0.6930865889
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8405721201,549.9750061035,-286.2348990119,0.0,1.0,0.0,True,False,94,0.049987793,0.6930862606
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.84057223,549.9750061035,-280.5361829264,0.0,1.0,0.0,True,False,94,0.049987793,0.6930871035
1459,5297a9c6-1db3-43e8-be4d-b658fa5fb2f9,1968.8405736475,468.9250030518,-319.5978167076,0.0,-1.0,0.0,True,False,94,0.0500183105,0.693087161
1460,79abbf37-0f20-4247-bf9f-a4ea8cec3b8b,9.4489350319,1.7999999821,9.4489350319,0.0,1.0,0.0,True,True,0,2.4000000358,0.990000248
1461,517fdaef-d956-40ae-9af9-2883d265895b,-3.009265612e-24,-3.009265612e-24,6.0,0.0,0.0,-1.0,True,True,224,12.0,10.0
1462,186bae27-6d56-41f4-a483-c5e96bd91108,-9.8052937419,-5.7999999523,20.9793735258,0.0,1.0,0.0,True,True,210,0.4000000954,1.1000010614
1462,186bae27-6d56-41f4-a483-c5e96bd91108,-9.8052937059,-5.7999999523,15.8993735523,0.0,1.0,0.0,True,True,210,0.4000000954,1.1000010577
1462,186bae27-6d56-41f4-a483-c5e96bd91108,-9.8052937039,-5.7999999523,18.4393737476,0.0,1.0,0.0,True,True,210,0.4000000954,1.1000011427
1462,186bae27-6d56-41f4-a483-c5e96bd91108,-9.8052936853,-5.7999999523,23.5193736938,0.0,1.0,0.0,True,True,210,0.4000000954,1.1000011357
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-39.0,12.25,13.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-39.0,12.25,-39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-39.0,12.25,39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-39.0,12.25,-13.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-13.0,12.25,39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-13.0,12.25,-39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-12.9999999384,12.25,12.9999999221,0.0,1.0,0.0,True,True,184,2.5,3.9999999062
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,-12.9999997482,12.25,-12.9999997557,0.0,1.0,0.0,True,True,184,2.5,3.9999999223
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,12.9999997751,12.25,12.9999997289,0.0,1.0,0.0,True,True,184,2.5,3.9999999223
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,12.9999999787,12.25,-12.9999999624,0.0,1.0,0.0,True,True,184,2.5,3.9999999062
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,13.0,12.25,-39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,13.0,12.25,39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,39.0,12.25,-39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,39.0,12.25,-13.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,39.0,12.25,13.0,0.0,1.0,0.0,True,True,184,2.5,4.0
1463,5d5ededc-aba7-49da-8a1b-99cb545c7e3b,39.0,12.25,39.0,0.0,1.0,0.0,True,True,184,2.5,4.0
